0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,18.0,0,103,2,0,2/72,51.50,54.00,5.72
AMI Stadium,6.0,0,32,0,0,0/32,,,5.33
Arbab Niaz Stadium,34.0,3,142,4,0,1/24,35.50,51.00,4.18
Asgiriya Stadium,5.0,0,27,1,0,1/27,27.00,30.00,5.40
Ayub National Stadium,8.0,0,27,1,0,1/27,27.00,48.00,3.38
Bangabandhu National Stadium,18.0,0,48,0,0,0/22,,,2.67
Basin Reserve,8.0,0,35,1,0,1/35,35.00,48.00,4.38
Bellerive Oval,4.0,0,28,0,0,0/28,,,7.00
Brisbane Cricket Ground,20.0,0,105,3,0,2/48,35.00,40.00,5.25
Eden Park,10.0,0,49,1,0,1/49,49.00,60.00,4.90
Edgbaston,11.0,0,62,1,0,1/62,62.00,66.00,5.64
Gaddafi Stadium,28.0,3,114,3,0,1/35,38.00,56.00,4.07
Ibn-e-Qasim Bagh Stadium,16.0,1,59,3,0,2/29,19.67,32.00,3.69
Iqbal Stadium,14.0,1,49,0,0,0/23,,,3.50
Jinnah Stadium (Gujwranwala),10.0,2,63,0,0,0/17,,,6.30
Jinnah Stadium (Sialkot),21.3,1,100,5,1,4/38,20.00,25.80,4.65
Keenan Stadium,5.0,0,31,1,0,1/31,31.00,30.00,6.20
Kennington Oval,10.1,0,47,1,0,1/47,47.00,61.00,4.62
MA Aziz Stadium,8.0,2,12,0,0,0/12,,,1.50
Melbourne Cricket Ground,15.5,0,88,2,0,2/43,44.00,47.50,5.56
National Stadium (Karachi),21.1,0,99,2,0,1/41,49.50,63.50,4.68
Nehru Stadium (Pune),10.0,2,18,2,0,2/18,9.00,30.00,1.80
Niaz Stadium,35.0,3,136,5,0,3/38,27.20,42.00,3.89
Pindi Club Ground,16.0,2,51,2,0,1/12,25.50,48.00,3.19
Sabina Park,5.0,0,28,0,0,0/28,,,5.60
Seddon Park,9.0,1,29,1,0,1/29,29.00,54.00,3.22
Sharjah Cricket Stadium,133.0,10,473,10,0,3/30,47.30,79.80,3.56
Sinhalese Sports Club Ground,8.0,0,48,1,0,1/38,48.00,48.00,6.00
Sydney Cricket Ground,10.0,0,33,1,0,1/33,33.00,60.00,3.30
Trent Bridge,11.0,1,33,2,0,2/33,16.50,33.00,3.00
Vidarbha Cricket Association Ground,7.0,0,49,0,0,0/49,,,7.00
WACA Ground,6.0,0,29,0,0,,,,4.83
Overall (32),541.4,32,2247,55,1,4/38,40.85,59.09,4.15
