0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
AMI Stadium,9.0,0,33,0,0,0/33,,,3.67
Captain Roop Singh Stadium,20.0,0,82,5,0,3/39,16.40,24.00,4.10
Carisbrook,10.0,2,34,1,0,1/34,34.00,60.00,3.40
Eden Park,9.2,1,33,4,1,4/33,8.25,14.00,3.54
Edgbaston,10.0,1,51,1,0,1/51,51.00,60.00,5.10
Keenan Stadium,5.0,0,40,2,0,2/40,20.00,15.00,8.00
Lord's,11.0,1,51,0,0,0/51,,,4.64
M Chinnaswamy Stadium,8.4,1,35,5,1,5/35,7.00,10.40,4.04
McLean Park,9.3,1,45,1,0,1/45,45.00,57.00,4.74
Melbourne Cricket Ground,10.0,0,42,0,0,0/42,,,4.20
Old Trafford,11.0,0,55,1,0,1/55,55.00,66.00,5.00
R Premadasa Stadium,9.0,0,57,1,0,1/57,57.00,54.00,6.33
Sawai Mansingh Stadium,10.0,0,49,2,0,2/49,24.50,30.00,4.90
Sector 16 Stadium,10.0,1,43,1,0,1/43,43.00,60.00,4.30
Tyronne Fernando Stadium,4.0,0,22,0,0,0/22,,,5.50
Overall (15),146.3,8,672,24,2,5/35,28.00,36.63,4.59
