0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Carisbrook,1,1,0,0,0,0,3,3,3.00,21.43,0,0
Edgbaston,4,4,0,0,1,0,88,210,52.50,74.73,1,0
Headingley,2,2,0,0,0,0,20,22,11.00,52.38,0,0
Kennington Oval,1,1,0,1,0,0,108,108,108.00,73.97,0,0
Lord's,3,3,0,1,0,0,137,174,58.00,74.68,0,0
Melbourne Cricket Ground,1,1,0,0,0,0,47,47,47.00,87.04,0,0
North Marine Road Ground,1,1,0,0,0,0,34,34,34.00,61.82,0,0
Old Trafford,3,3,0,1,0,0,103,145,48.33,65.61,1,0
St Helen's,1,1,0,1,0,0,100,100,100.00,82.64,0,0
Trent Bridge,1,1,0,0,0,0,16,16,16.00,88.89,0,0
Overall (10),18,18,0,4,1,0,137,859,47.72,72.49,2,0
