0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,5,5,0,0,0,0,49,118,23.60,72.39,5,2
Arnos Vale Ground,3,3,0,0,0,1,3,5,1.67,22.73,2,2
Bellerive Oval,2,2,0,0,0,0,23,28,14.00,80.00,1,1
Brisbane Cricket Ground,5,4,1,1,1,0,100*,217,72.33,83.46,9,0
Civil Service Cricket Club,2,1,1,0,0,0,2*,2,,100.00,3,0
Darren Sammy National Cricket Stadium,2,2,0,0,0,0,26,41,20.50,77.36,5,0
Eden Gardens,1,1,0,0,0,0,2,2,2.00,25.00,1,0
Eden Park,1,1,0,0,0,0,37,37,37.00,97.37,1,0
Edgbaston,5,3,0,0,0,0,29,32,10.67,50.00,4,0
Grange Cricket Club,1,0,0,0,0,0,0,0,,,1,0
Headingley,1,1,1,0,1,0,50*,50,,192.31,2,0
Kennington Oval,3,2,0,0,0,0,31,37,18.50,119.35,1,0
Kensington Oval,3,1,1,0,1,0,57*,57,,109.62,1,0
Kingsmead,1,1,1,0,0,0,17*,17,,212.50,0,0
Lord's,2,2,0,0,0,0,27,28,14.00,82.35,4,0
M Chinnaswamy Stadium,1,1,1,0,0,0,3*,3,,100.00,0,0
MA Chidambaram Stadium,1,1,0,0,0,0,9,9,9.00,90.00,2,0
Manuka Oval,4,4,2,0,0,1,11,23,11.50,127.78,8,0
Melbourne Cricket Ground,6,6,0,0,2,0,67,183,30.50,79.91,8,0
Newlands,1,1,0,0,0,0,7,7,7.00,100.00,1,0
Old Trafford,4,3,0,0,0,1,42,54,18.00,65.06,3,0
Pallekele International Cricket Stadium,1,1,0,0,0,0,3,3,3.00,23.08,2,0
Providence Stadium,2,1,0,0,0,0,2,2,2.00,18.18,0,1
R Premadasa Stadium,2,2,0,0,1,0,76,102,51.00,83.61,1,0
Rangiri Dambulla International Stadium,2,2,1,0,0,0,42,50,50.00,98.04,4,0
Riverside Ground,1,1,0,0,0,1,0,0,0.00,,0,0
Seddon Park,1,1,0,0,0,0,17,17,17.00,65.38,0,0
Sharjah Cricket Stadium,3,3,0,0,1,0,75,107,35.67,58.47,5,0
Sheikh Zayed Stadium,1,1,0,0,0,0,7,7,7.00,87.50,0,0
Sophia Gardens,1,1,0,0,0,0,36,36,36.00,90.00,0,0
St George's Park,1,1,0,0,1,0,52,52,52.00,89.66,0,0
SuperSport Park,1,1,0,0,0,0,5,5,5.00,50.00,0,0
Sydney Cricket Ground,8,8,1,0,1,0,56,197,28.14,88.34,8,0
The Rose Bowl,2,2,1,0,1,1,71*,71,71.00,139.22,3,1
Vidarbha Cricket Association Stadium,1,1,0,0,0,0,20,20,20.00,111.11,0,0
WACA Ground,8,5,0,0,0,0,35,94,18.80,65.28,18,2
Wanderers Stadium,1,1,0,0,0,0,33,33,33.00,100.00,0,0
Warner Park,2,2,0,0,0,0,24,29,14.50,170.59,2,0
Westpac Stadium,1,1,0,0,0,0,2,2,2.00,22.22,2,0
Willowmoore Park,1,0,0,0,0,0,0,0,,,1,0
Overall (40),94,80,11,1,10,5,100*,1777,25.75,82.12,108,9
