0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,25,24,2,0,1,1,68,392,17.82,56.24,4,0
England and Wales,1,1,0,0,0,0,15,15,15.00,32.61,0,0
India,7,7,3,0,2,0,75,261,65.25,85.57,3,0
New Zealand,4,4,0,0,1,0,53,94,23.50,61.04,2,0
Pakistan,2,1,1,0,0,0,4*,4,,57.14,0,0
United Arab Emirates,2,2,1,0,1,0,60*,63,63.00,81.82,0,0
West Indies,3,3,0,0,1,1,84,130,43.33,67.36,0,0
,,,,,,,,,,,,
