0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,30.0,1,157,5,0,2/49,31.40,36.00,5.23
Second,8.1,0,51,0,0,0/11,,,6.24
Overall,38.1,1,208,5,0,2/49,41.60,45.80,5.45
