0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Arbab Niaz Stadium,1,1,1,0,0,0,1*,1,,20.00,0,0
Gaddafi Stadium,1,0,0,0,0,0,0,0,,,1,1
Iqbal Stadium,1,1,1,0,0,0,2*,2,,33.33,1,0
Jinnah Stadium (Gujwranwala),1,1,1,0,0,0,0*,0,,,0,0
Rawalpindi Cricket Stadium,1,1,0,0,0,0,1,1,1.00,14.29,0,1
Sharjah Cricket Stadium,2,2,1,0,0,0,6*,8,8.00,50.00,2,0
Overall (6),7,6,4,0,0,0,6*,12,6.00,31.58,4,2
