0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,110.4,5,719,14,1,4/30,51.36,47.43,6.50
Bangladesh,22.1,2,125,4,0,2/31,31.25,33.25,5.64
Canada,6.0,0,40,0,0,0/40,,,6.67
England,43.0,5,184,6,0,3/42,30.67,43.00,4.28
India,132.5,14,533,24,0,3/31,22.21,33.21,4.01
Pakistan,180.0,22,810,32,1,4/24,25.31,33.75,4.50
South Africa,48.4,4,243,9,0,3/35,27.00,32.44,4.99
Sri Lanka,125.4,12,574,19,0,3/49,30.21,39.68,4.57
United States,8.0,0,39,0,0,0/39,,,4.88
West Indies,28.1,2,155,1,0,1/36,155.00,169.00,5.50
Zimbabwe,17.0,1,112,1,0,1/48,112.00,102.00,6.59
Overall (11),722.1,67,3534,110,2,4/24,32.13,39.39,4.89
