0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Cambusdoon New Ground,6.0,0,28,1,0,1/28,28.00,36.00,4.67
Castle Avenue,5.0,0,33,0,0,0/10,,,6.60
"Cricket, Skating & Curling Club",6.0,0,36,0,0,,,,6.00
Hazelaarweg,10.0,2,26,0,0,0/26,,,2.60
ICC Global Cricket Academy,5.0,0,32,1,0,1/32,32.00,30.00,6.40
M Chinnaswamy Stadium,1.0,0,19,0,0,0/19,,,19.00
Maple Leaf North - West Ground,6.1,1,28,4,1,4/28,7.00,9.25,4.54
Sabina Park,4.0,0,28,1,0,1/28,28.00,24.00,7.00
Sharjah Cricket Stadium,2.0,0,19,0,0,0/19,,,9.50
Sportpark Thurlede,11.0,0,55,1,0,1/33,55.00,66.00,5.00
Sportpark Westvliet,5.0,0,28,1,0,1/28,28.00,30.00,5.60
VRA Ground,7.0,0,21,1,0,1/18,21.00,42.00,3.00
Overall (12),68.1,3,353,10,1,4/28,35.30,40.90,5.18
