0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,08/09/2015,England,Old Trafford,c J J Roy b L E Plunkett,5,15,33.33,,5,5.00,33.33
2,12/09/2015,England,Old Trafford,did not bat,-,-,-,,5,5.00,33.33
3,21/09/2017,India,Eden Gardens,lbw b Kuldeep Yadav,0,1,0.00,,5,2.50,31.25
4,24/09/2017,India,Holkar Cricket Stadium,not out,9*,6,150.00,,14,7.00,63.64
5,13/06/2018,England,Kennington Oval,lbw b A U Rashid,40,62,64.52,,54,18.00,64.29
6,16/06/2018,England,Sophia Gardens,st J C Buttler b A U Rashid,46,42,109.52,,100,25.00,79.37
7,19/06/2018,England,Trent Bridge,c & b A U Rashid,25,23,108.70,,125,25.00,83.89
8,21/06/2018,England,Riverside Ground,c †J C Buttler b A U Rashid,19,15,126.67,,144,24.00,87.80
9,24/06/2018,England,Old Trafford,b S M Curran,0,2,0.00,,144,20.57,86.75
No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,,
