0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,12,12,3,1,0,0,167*,346,38.44,73.93,1,0
India,10,10,0,2,2,1,129,505,50.50,72.56,0,0
New Zealand,14,14,1,1,3,1,128,540,41.54,69.05,6,0
Pakistan,9,9,2,0,5,0,85*,412,58.86,80.16,3,0
South Africa,6,6,0,0,1,2,63,101,16.83,53.44,4,0
Sri Lanka,6,6,1,0,1,0,81*,168,33.60,59.79,2,0
West Indies,13,12,1,0,3,0,69,345,31.36,65.09,10,0
Zimbabwe,1,1,0,0,0,0,2,2,2.00,15.38,0,0
Overall (8),71,70,8,4,15,4,167*,2419,39.02,69.65,26,0
