0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,5.0,1,26,1,0,1/26,26.00,30.00,5.20
Second,23.1,0,155,2,0,1/17,77.50,69.50,6.69
Overall,28.1,1,181,3,0,1/17,60.33,56.33,6.43
