0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Eden Park,1,1,0,0,0,0,2,2,2.00,10.53,1,0
McLean Park,1,1,0,0,0,0,11,11,11.00,44.00,1,0
Shere Bangla National Stadium,2,2,0,0,0,0,1,2,1.00,16.67,0,0
Overall (3),4,4,0,0,0,0,11,15,3.75,26.79,2,0
