0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,25.0,0,130,3,0,2/42,43.33,50.00,5.20
India,28.4,1,147,2,0,2/37,73.50,86.00,5.13
Ireland,9.0,0,34,1,0,1/34,34.00,54.00,3.78
Namibia,6.0,0,31,0,0,0/31,,,5.17
New Zealand,5.0,0,29,0,0,,,,5.80
Pakistan,4.0,0,26,0,0,,,,6.50
South Africa,19.0,0,94,1,0,1/22,94.00,114.00,4.95
Sri Lanka,17.0,1,74,5,1,4/22,14.80,20.40,4.35
West Indies,11.0,0,49,3,0,3/39,16.33,22.00,4.45
Zimbabwe,8.0,0,35,1,0,1/35,35.00,48.00,4.38
Overall (10),132.4,2,649,16,1,4/22,40.56,49.75,4.89
