0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,46.0,0,336,5,0,2/50,67.20,55.20,7.30
Second,52.0,8,233,9,0,3/30,25.89,34.67,4.48
Overall,98.0,8,569,14,0,3/30,40.64,42.00,5.81
