0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,125.2,4,708,22,0,3/44,32.18,34.18,5.65
Second,154.2,6,847,30,1,4/48,28.23,30.87,5.49
Overall,279.4,10,1555,52,1,4/48,29.90,32.27,5.56
