0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,52.0,4,281,11,1,4/43,25.55,28.36,5.40
Bangladesh,15.0,2,82,0,0,0/36,,,5.47
India,37.0,0,200,8,0,3/40,25.00,27.75,5.41
Ireland,19.0,2,100,2,0,1/17,50.00,57.00,5.26
New Zealand,41.0,2,250,8,0,3/69,31.25,30.75,6.10
Pakistan,77.0,4,419,10,0,3/25,41.90,46.20,5.44
Scotland,10.0,0,72,0,0,0/72,,,7.20
South Africa,21.5,2,146,1,0,1/30,146.00,131.00,6.69
Sri Lanka,46.4,0,268,10,1,4/34,26.80,28.00,5.74
West Indies,10.0,0,73,2,0,1/34,36.50,30.00,7.30
Overall (10),329.3,16,1891,52,2,4/34,36.37,38.02,5.74
