0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,10.0,3,30,0,0,0/30,,,3.00
Basin Reserve,4.0,1,23,1,0,1/23,23.00,24.00,5.75
Carisbrook,9.0,0,29,1,0,1/29,29.00,54.00,3.22
Eden Park,10.0,0,35,1,0,1/35,35.00,60.00,3.50
Edgbaston,11.0,0,69,4,1,4/69,17.25,16.50,6.27
Kennington Oval,22.0,1,94,3,0,3/44,31.33,44.00,4.27
Melbourne Cricket Ground,47.5,6,174,11,2,4/37,15.82,26.09,3.64
Old Trafford,10.2,1,44,0,0,0/44,,,4.26
Sydney Cricket Ground,137.1,9,568,32,2,5/30,17.75,25.72,4.14
Overall (9),261.2,21,1066,53,5,5/30,20.11,29.58,4.08
