0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,5,5,0,0,1,1,96,188,37.60,71.21,3,0
AMI Stadium,13,11,2,0,3,0,77,297,33.00,111.65,17,2
Bangabandhu National Stadium,2,1,0,0,0,1,0,0,0.00,,2,0
Barabati Stadium,1,1,1,0,0,0,19*,19,,118.75,1,0
Basin Reserve,1,1,0,0,0,0,17,17,17.00,80.95,1,0
Bay Oval,2,2,0,0,0,0,16,28,14.00,60.87,0,0
Bellerive Oval,3,3,0,0,0,0,16,27,9.00,69.23,2,0
Boland Park,1,1,0,0,0,0,26,26,26.00,65.00,1,0
Brabourne Stadium,2,2,0,0,0,0,21,30,15.00,46.88,2,1
Brisbane Cricket Ground,3,3,0,0,0,0,37,41,13.67,56.94,2,0
Carisbrook,2,1,0,0,0,0,7,7,7.00,70.00,1,0
Cobham Oval (New),1,1,0,0,0,0,20,20,20.00,111.11,2,0
County Ground (Bristol),1,1,0,0,0,0,17,17,17.00,154.55,1,0
Darren Sammy National Cricket Stadium,3,2,1,0,1,0,52*,58,58.00,193.33,5,0
Diamond Oval,2,1,0,0,0,0,17,17,17.00,170.00,3,0
Eden Park,28,27,3,0,5,3,79,650,27.08,102.04,16,1
Edgbaston,4,2,1,0,1,0,60*,70,70.00,127.27,4,0
Etihad Stadium,1,1,1,0,0,0,20*,20,,153.85,1,0
Gaddafi Stadium,2,2,1,0,0,1,0*,0,0.00,,2,0
Hagley Oval,4,3,0,0,3,0,65,171,57.00,178.13,2,0
Harare Sports Club,5,4,1,0,1,0,87,156,52.00,96.30,9,1
Iqbal Stadium,1,1,0,0,0,0,1,1,1.00,25.00,0,0
Kennington Oval,4,3,0,0,0,0,47,87,29.00,91.58,4,0
Kingsmead,2,1,0,0,0,0,40,40,40.00,59.70,2,0
Lal Bahadur Shastri Stadium,1,1,0,0,0,0,31,31,31.00,44.93,0,0
Lord's,2,2,0,0,0,0,23,28,14.00,40.58,2,0
M Chinnaswamy Stadium,1,1,0,0,0,0,42,42,42.00,100.00,0,0
MA Aziz Stadium,1,1,0,0,0,0,8,8,8.00,30.77,1,1
MA Chidambaram Stadium,3,2,1,0,0,0,26*,40,40.00,148.15,2,0
Mahinda Rajapaksha International Cricket Stadium,2,1,0,0,0,0,30,30,30.00,68.18,0,0
Mangaung Oval,2,1,0,0,0,0,28,28,28.00,87.50,1,0
Mannofield Park,2,2,0,1,0,0,166,188,94.00,118.24,3,0
McLean Park,20,18,0,1,3,2,119,673,37.39,109.97,30,2
Melbourne Cricket Ground,3,3,0,0,0,1,43,62,20.67,67.39,2,0
Nahar Singh Stadium,1,1,0,0,0,0,5,5,5.00,38.46,1,0
National Cricket Stadium (Grenada),3,3,1,0,0,0,7,12,6.00,63.16,1,0
Nehru Stadium (Guwahati),1,1,0,0,0,0,7,7,7.00,53.85,2,0
Nehru Stadium (Pune),1,1,1,0,1,0,51*,51,,108.51,1,0
Newlands,2,2,0,0,0,1,1,1,0.50,8.33,2,0
Pallekele International Cricket Stadium,2,2,0,0,0,0,13,19,9.50,67.86,0,0
Providence Stadium,1,1,0,0,0,0,47,47,47.00,127.03,2,0
Punjab Cricket Association IS Bindra Stadium,2,2,0,0,0,0,27,28,14.00,164.71,2,0
Queens Sports Club,3,3,1,0,1,0,51*,118,59.00,147.50,8,0
Queenstown Events Centre,9,5,2,0,2,0,80*,246,82.00,155.70,13,1
R Premadasa Stadium,3,3,0,0,0,0,14,30,10.00,36.59,0,0
Rangiri Dambulla International Stadium,5,4,2,0,0,2,47*,51,25.50,62.20,11,0
Rawalpindi Cricket Stadium,2,2,0,0,0,0,10,15,7.50,46.88,0,0
Reliance Stadium,1,1,0,0,0,1,0,0,0.00,,0,0
Riverside Ground,2,2,0,0,0,0,36,42,21.00,135.48,1,0
Sabina Park,1,1,0,0,0,1,0,0,0.00,,0,0
Sardar Patel Stadium,1,1,1,0,1,0,76*,76,,80.00,1,0
Saxton Oval,2,2,0,0,0,0,14,25,12.50,125.00,1,0
Seddon Park,15,13,4,1,4,1,117,575,63.89,108.90,12,0
Senwes Park,1,1,0,0,0,0,13,13,13.00,52.00,1,0
Sheikh Zayed Stadium,3,3,0,1,1,0,131,228,76.00,97.44,5,0
Shere Bangla National Stadium,9,9,0,0,1,2,61,130,14.44,97.74,14,0
Sir Vivian Richards Stadium,2,0,0,0,0,0,0,0,,,5,1
Sophia Gardens,2,2,0,0,0,0,18,26,13.00,39.39,2,0
St George's Park,4,4,1,0,1,0,81,137,45.67,83.03,4,0
SuperSport Park,4,4,0,0,0,1,44,75,18.75,51.02,3,1
Sydney Cricket Ground,5,5,0,0,0,0,36,82,16.40,70.69,3,0
The Rose Bowl,2,2,1,0,0,0,40*,51,51.00,182.14,1,0
Trent Bridge,2,2,0,0,0,0,35,41,20.50,95.35,0,0
University Oval,5,5,0,0,0,1,25,52,10.40,86.67,5,1
Vidarbha Cricket Association Stadium,1,1,0,0,0,0,16,16,16.00,133.33,0,1
WACA Ground,3,3,1,0,0,1,46*,65,32.50,110.17,1,1
Wanderers Stadium,4,3,0,0,0,0,48,111,37.00,87.40,6,0
Wankhede Stadium,2,2,0,1,0,0,101,115,57.50,92.00,5,0
Warner Park,2,2,0,0,0,0,33,43,21.50,82.69,3,0
Westpac Stadium,20,17,1,0,2,0,77,427,26.69,108.65,16,1
Willowmoore Park,1,0,0,0,0,0,0,0,,,2,0
Zahur Ahmed Chowdhury Stadium,1,1,0,0,0,0,6,6,6.00,50.00,4,0
Overall (72),260,228,28,5,32,20,166,6083,30.42,96.37,262,15
