0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,1,1,0,0,0,0,11,11,11.00,45.83,0,0
AMI Stadium,1,1,0,0,0,0,18,18,18.00,60.00,0,0
Brisbane Cricket Ground,1,1,0,0,0,1,0,0,0.00,,0,0
Castle Avenue,2,2,0,0,1,0,63,111,55.50,78.72,0,0
Eden Park,3,3,1,0,1,1,73,97,48.50,104.30,0,0
Edgbaston,1,1,0,0,0,0,14,14,14.00,73.68,0,0
Hagley Oval,4,4,0,0,0,0,22,32,8.00,52.46,2,0
McLean Park,4,4,0,0,1,1,71,92,23.00,87.62,0,0
Melbourne Cricket Ground,1,1,1,0,0,0,26*,26,,123.81,0,0
R Premadasa Stadium,1,1,0,0,0,0,21,21,21.00,75.00,0,0
Saxton Oval,2,2,1,1,1,0,109*,206,206.00,100.98,4,0
Seddon Park,3,3,0,0,0,0,24,34,11.33,60.71,0,0
Sheikh Zayed Stadium,2,2,0,0,0,2,0,0,0.00,,0,0
Sophia Gardens,2,2,0,0,0,0,36,47,23.50,77.05,0,0
SuperSport Park,2,2,0,0,0,0,37,38,19.00,57.58,0,0
Sydney Cricket Ground,1,1,0,0,0,0,15,15,15.00,65.22,0,0
The Village,2,2,0,0,1,0,79,117,58.50,111.43,0,0
University Oval,1,1,0,0,0,1,0,0,0.00,,0,0
WACA Ground,1,1,0,0,0,0,29,29,29.00,58.00,0,0
Wanderers Stadium,3,3,1,0,0,0,17,35,17.50,57.38,2,0
Westpac Stadium,1,1,0,0,0,1,0,0,0.00,,1,0
Overall (21),39,39,4,1,5,7,109*,943,26.94,81.22,9,0
