0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
MA Aziz Stadium,1,1,0,0,0,0,6,6,6.00,28.57,0,0
Sharjah Cricket Stadium,2,2,0,0,0,0,4,8,4.00,34.78,0,0
Overall (2),3,3,0,0,0,0,6,14,4.67,31.82,0,0
