0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Afghanistan,4,2,0,0,0,0,33,53,26.50,182.76,2,0
Canada,1,0,0,0,0,0,0,0,,,1,1
Hong Kong,4,4,0,0,2,0,53,124,31.00,88.57,2,0
Ireland,3,3,0,0,0,0,34,44,14.67,89.80,2,1
Oman,2,2,1,0,1,0,53*,89,89.00,87.25,0,0
Papua New Guinea,4,3,0,0,0,0,16,33,11.00,57.89,1,0
Sri Lanka,1,1,0,0,0,0,18,18,18.00,78.26,0,0
United Arab Emirates,6,6,0,0,0,1,16,43,7.17,91.49,5,0
Zimbabwe,3,3,0,0,1,0,58,78,26.00,98.73,0,0
Overall (9),28,24,1,0,4,1,58,482,20.96,91.63,13,2
