0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Bulawayo Athletic Club,2,1,0,0,0,0,5,5,5.00,45.45,2,0
Cambusdoon New Ground,1,0,0,0,0,0,0,0,,,1,1
Dubai International Cricket Stadium,3,2,0,0,0,0,9,15,7.50,57.69,0,0
Grange Cricket Club,10,9,0,0,2,0,58,224,24.89,115.46,2,0
Harare Sports Club,1,1,0,0,0,0,6,6,6.00,100.00,1,0
ICC Global Cricket Academy,4,4,0,0,0,1,34,46,11.50,83.64,5,1
Mannofield Park,4,4,1,0,1,0,53*,116,38.67,81.69,1,0
Queens Sports Club,2,2,0,0,0,0,13,17,8.50,73.91,1,0
Sheikh Zayed Stadium,1,1,0,0,1,0,53,53,53.00,76.81,0,0
Overall (9),28,24,1,0,4,1,58,482,20.96,91.63,13,2
