0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Antigua Recreation Ground,19.0,2,80,4,1,4/45,20.00,28.50,4.21
"Cricket, Skating & Curling Club",22.0,2,102,1,0,1/27,102.00,132.00,4.64
Darren Sammy National Cricket Stadium,22.2,1,110,1,0,1/44,110.00,134.00,4.93
Gymkhana Club Ground,24.0,6,93,4,0,3/19,23.25,36.00,3.88
Hazelaarweg,5.0,0,24,0,0,0/24,,,4.80
Jaffrey Sports Club Ground,10.0,1,35,2,0,2/35,17.50,30.00,3.50
Mannofield Park,12.0,1,70,1,0,1/32,70.00,72.00,5.83
Maple Leaf North - West Ground,14.0,2,53,2,0,2/32,26.50,42.00,3.79
Queen's Park Oval,5.0,0,35,0,0,0/35,,,7.00
Ruaraka Sports Club Ground,17.0,0,65,1,0,1/32,65.00,102.00,3.82
Sabina Park,10.0,0,61,1,0,1/61,61.00,60.00,6.10
Senwes Park,18.0,0,79,1,0,1/40,79.00,108.00,4.39
Sharjah Cricket Stadium,12.1,1,66,2,0,2/28,33.00,36.50,5.42
Sportpark Thurlede,17.0,3,65,2,0,2/48,32.50,51.00,3.82
Sportpark Westvliet,4.0,0,30,0,0,0/30,,,7.50
SuperSport Park,10.0,2,23,0,0,0/23,,,2.30
VRA Ground,13.1,2,48,2,0,2/29,24.00,39.50,3.65
Willowmoore Park,37.0,8,110,9,0,3/28,12.22,24.67,2.97
Overall (18),271.4,31,1149,33,1,4/45,34.82,49.39,4.23
