0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,2.0,0,13,0,0,0/13,,,6.50
Boland Park,1.0,0,11,0,0,0/11,,,11.00
Buffalo Park,1.0,0,8,0,0,0/8,,,8.00
Edgbaston,1.1,0,11,0,0,,,,9.43
Hagley Oval,4.0,0,28,0,0,,,,7.00
Kennington Oval,1.0,0,13,1,0,1/13,13.00,6.00,13.00
Manuka Oval,1.0,0,4,0,0,0/4,,,4.00
McLean Park,7.0,0,41,0,0,0/41,,,5.86
Melbourne Cricket Ground,4.0,0,26,0,0,,,,6.50
R Premadasa Stadium,2.4,0,20,0,0,,,,7.50
Saxton Oval,10.0,0,67,1,0,1/47,67.00,60.00,6.70
Seddon Park,2.0,0,14,0,0,0/14,,,7.00
Shere Bangla National Stadium,8.1,0,57,1,0,1/12,57.00,49.00,6.98
The Village,2.0,0,12,0,0,,,,6.00
Zahur Ahmed Chowdhury Stadium,4.0,0,20,0,0,,,,5.00
Overall (15),51.0,0,345,3,0,1/12,115.00,102.00,6.76
