0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Antigua Recreation Ground,1,1,0,0,0,0,12,12,12.00,41.38,0,0
"Cricket, Skating & Curling Club",2,2,0,0,0,0,38,62,31.00,86.11,0,0
Gymkhana Club Ground,1,1,0,0,0,0,15,15,15.00,125.00,0,0
Jaffrey Sports Club Ground,2,2,0,0,1,1,52,52,26.00,104.00,0,0
Queen's Park Oval,1,1,0,0,0,1,0,0,0.00,,0,0
Ruaraka Sports Club Ground,2,2,0,0,0,0,19,20,10.00,51.28,2,0
Senwes Park,1,1,0,0,0,0,20,20,20.00,90.91,0,0
Willowmoore Park,2,2,0,0,0,1,11,11,5.50,50.00,1,0
Overall (8),12,12,0,0,1,3,52,192,16.00,76.49,3,0
