0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
AMI Stadium,65.0,8,305,13,0,3/30,23.46,30.00,4.69
Arnos Vale Ground,5.0,0,48,0,0,0/48,,,9.60
Barabati Stadium,10.0,1,31,3,0,3/31,10.33,20.00,3.10
Carisbrook,18.0,1,113,5,0,3/42,22.60,21.60,6.28
Darren Sammy National Cricket Stadium,20.1,1,108,1,0,1/36,108.00,121.00,5.36
Eden Park,90.3,5,466,10,0,2/17,46.60,54.30,5.15
Edgbaston,5.0,1,10,0,0,0/10,,,2.00
Gaddafi Stadium,18.0,1,91,2,0,1/29,45.50,54.00,5.06
Harare Sports Club,6.0,1,24,0,0,0/24,,,4.00
Kennington Oval,8.0,0,39,0,0,0/39,,,4.88
Lal Bahadur Shastri Stadium,9.0,1,69,1,0,1/69,69.00,54.00,7.67
MA Chidambaram Stadium,4.0,0,26,0,0,0/26,,,6.50
Mangaung Oval,5.0,0,36,0,0,0/36,,,7.20
McLean Park,67.0,7,265,16,1,4/24,16.56,25.13,3.96
Nahar Singh Stadium,6.4,0,51,1,0,1/51,51.00,40.00,7.65
National Stadium (Karachi),6.0,1,24,2,0,2/24,12.00,18.00,4.00
Nehru Stadium (Guwahati),18.0,0,116,4,0,2/56,29.00,27.00,6.44
Nehru Stadium (Pune),10.0,2,30,4,1,4/30,7.50,15.00,3.00
Queen's Park Oval,4.0,0,29,0,0,0/29,,,7.25
Queens Sports Club,11.0,0,88,1,0,1/48,88.00,66.00,8.00
Queenstown Events Centre,20.0,3,64,3,0,2/36,21.33,40.00,3.20
R Premadasa Stadium,34.0,4,116,5,0,1/7,23.20,40.80,3.41
Rangiri Dambulla International Stadium,65.0,10,267,13,0,3/32,20.54,30.00,4.11
Rawalpindi Cricket Stadium,23.0,1,154,1,0,1/61,154.00,138.00,6.70
Seddon Park,27.0,1,130,5,0,2/26,26.00,32.40,4.81
Sharjah Cricket Stadium,53.0,6,236,6,0,3/49,39.33,53.00,4.45
Shere Bangla National Stadium,6.1,0,31,2,0,2/31,15.50,18.50,5.03
Sinhalese Sports Club Ground,15.0,2,110,1,0,1/55,110.00,90.00,7.33
SuperSport Park,19.0,2,93,3,0,2/52,31.00,38.00,4.89
University Oval,9.0,1,55,1,0,1/55,55.00,54.00,6.11
Wanderers Stadium,8.4,1,39,2,0,2/39,19.50,26.00,4.50
Westpac Stadium,56.0,6,270,5,0,3/52,54.00,67.20,4.82
Overall (32),722.1,67,3534,110,2,4/24,32.13,39.39,4.89
