0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arun Jaitley Stadium,9.0,0,45,0,0,0/45,,,5.00
Barabati Stadium,6.0,0,60,0,0,0/60,,,10.00
Bay Oval,10.0,0,45,2,0,2/45,22.50,30.00,4.50
Dr YS Rajasekhara Reddy Cricket Stadium,10.0,1,49,2,0,2/49,24.50,30.00,4.90
Dubai International Cricket Stadium,4.5,0,24,0,0,0/24,,,4.97
Eden Gardens,20.0,1,105,5,0,3/49,21.00,24.00,5.25
Edgbaston,32.0,0,197,5,0,3/60,39.40,38.40,6.16
Green Park,5.0,0,47,0,0,0/47,,,9.40
Headingley,15.3,0,89,1,0,1/50,89.00,93.00,5.74
Himachal Pradesh Cricket Association Stadium,12.0,0,70,4,0,3/31,17.50,18.00,5.83
Holkar Cricket Stadium,10.0,0,58,1,0,1/58,58.00,60.00,5.80
JSCA International Stadium Complex,5.0,0,31,1,0,1/31,31.00,30.00,6.20
Kennington Oval,37.0,1,224,2,0,1/52,112.00,111.00,6.05
Kingsmead,7.0,0,41,0,0,0/41,,,5.86
Lord's,10.0,0,70,1,0,1/70,70.00,60.00,7.00
M Chinnaswamy Stadium,5.0,0,32,0,0,0/32,,,6.40
MA Chidambaram Stadium,4.0,0,28,2,0,2/28,14.00,12.00,7.00
Maharashtra Cricket Association Stadium,13.0,0,69,3,0,2/46,23.00,26.00,5.31
Newlands,8.0,0,35,0,0,0/35,,,4.38
Old Trafford,23.0,0,127,4,0,2/44,31.75,34.50,5.52
Pallekele International Cricket Stadium,13.2,0,66,2,0,1/24,33.00,40.00,4.95
Punjab Cricket Association IS Bindra Stadium,15.0,0,73,1,0,1/39,73.00,90.00,4.87
Queen's Park Oval,9.0,0,32,0,0,,,,3.56
R Premadasa Stadium,8.0,0,50,2,0,2/50,25.00,24.00,6.25
Rangiri Dambulla International Stadium,6.0,0,35,0,0,0/35,,,5.83
Sabina Park,6.0,0,27,1,0,1/27,27.00,36.00,4.50
Seddon Park,3.0,0,15,0,0,0/15,,,5.00
Sir Vivian Richards Stadium,16.0,0,72,5,0,3/40,14.40,19.20,4.50
St George's Park,9.0,0,30,2,0,2/30,15.00,27.00,3.33
SuperSport Park,15.0,0,73,1,0,1/39,73.00,90.00,4.87
The Rose Bowl,16.0,1,82,2,0,2/51,41.00,48.00,5.13
Trent Bridge,7.0,0,47,0,0,0/47,,,6.71
Vidarbha Cricket Association Stadium,2.0,0,14,1,0,1/14,14.00,12.00,7.00
Wanderers Stadium,5.0,0,37,1,0,1/37,37.00,30.00,7.40
Wankhede Stadium,10.0,0,46,1,0,1/46,46.00,60.00,4.60
Westpac Stadium,8.0,1,50,2,0,2/50,25.00,24.00,6.25
Overall (36),394.4,5,2195,54,0,3/31,40.65,43.85,5.56
