0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Civil Service Cricket Club,3.0,0,15,3,0,3/15,5.00,6.00,5.00
Kennington Oval,4.0,0,19,1,0,1/19,19.00,24.00,4.75
Kensington Oval,1.1,0,6,0,0,,,,5.14
Lord's,6.0,0,42,0,0,,,,7.00
McLean Park,7.0,0,46,1,0,1/46,46.00,42.00,6.57
R Premadasa Stadium,3.0,0,18,1,0,1/18,18.00,18.00,6.00
Rangiri Dambulla International Stadium,2.0,0,13,0,0,,,,6.50
Riverside Ground,5.0,1,14,1,0,1/14,14.00,30.00,2.80
SuperSport Park,1.0,0,11,0,0,,,,11.00
Overall (9),32.1,1,184,7,0,3/15,26.29,27.57,5.72
