0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,157.2,2,795,22,0,3/37,36.14,42.91,5.05
Bangladesh,16.0,3,41,4,0,3/26,10.25,24.00,2.56
England,58.0,9,210,12,0,3/28,17.50,29.00,3.62
Kenya,53.0,7,210,13,1,4/23,16.15,24.46,3.96
New Zealand,173.1,7,846,22,0,3/27,38.45,47.23,4.89
Pakistan,266.3,13,1243,43,2,5/27,28.91,37.19,4.66
South Africa,176.0,13,778,25,1,4/27,31.12,42.24,4.42
Sri Lanka,174.0,6,955,20,0,3/37,47.75,52.20,5.49
West Indies,124.4,9,541,14,0,3/36,38.64,53.43,4.34
Zimbabwe,156.1,10,713,21,0,3/49,33.95,44.62,4.57
Overall (10),1354.5,79,6332,196,4,5/27,32.31,41.47,4.67
