0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,1,1,0,0,0,1,0,0,0.00,,1,0
Arun Jaitley Stadium,1,1,0,0,0,0,12,12,12.00,70.59,0,0
Bangabandhu National Stadium,5,3,0,0,0,0,27,37,12.33,54.41,6,1
Barabati Stadium,1,1,0,0,0,0,12,12,12.00,92.31,1,0
Brisbane Cricket Ground,2,2,0,0,0,0,19,23,11.50,63.89,2,0
Captain Roop Singh Stadium,1,0,0,0,0,0,0,0,,,0,2
Dr YS Rajasekhara Reddy Cricket Stadium,1,1,0,0,0,0,2,2,2.00,33.33,3,0
Holkar Cricket Stadium,1,1,1,0,0,0,3*,3,,100.00,1,1
Kennington Oval,1,1,0,0,0,0,3,3,3.00,15.79,0,0
Lord's,1,1,0,0,0,0,27,27,27.00,84.38,0,0
M Chinnaswamy Stadium,1,1,0,0,1,0,53,53,53.00,92.98,0,0
MA Chidambaram Stadium,3,2,1,0,1,1,56*,56,56.00,78.87,3,0
Punjab Cricket Association IS Bindra Stadium,1,1,0,0,0,0,38,38,38.00,82.61,0,0
Queen's Park Oval,2,2,0,0,1,0,56,69,34.50,87.34,3,3
Queenstown Events Centre,1,1,0,0,0,0,13,13,13.00,41.94,0,0
R Premadasa Stadium,1,1,1,0,0,0,13*,13,,130.00,1,0
Rajiv Gandhi International Stadium,1,1,0,0,0,0,9,9,9.00,90.00,0,0
Rangiri Dambulla International Stadium,1,1,0,0,0,0,6,6,6.00,37.50,1,0
Riverside Ground,1,1,0,0,1,0,95,95,95.00,88.79,0,0
Sabina Park,1,1,0,0,0,0,6,6,6.00,54.55,0,1
Sardar Patel Stadium,1,1,0,0,0,0,39,39,39.00,111.43,3,0
Sir Vivian Richards Stadium,2,2,0,0,0,0,46,72,36.00,81.82,3,1
Sophia Gardens,1,1,0,0,0,0,19,19,19.00,48.72,0,0
St George's Park,1,1,0,0,0,0,11,11,11.00,45.83,0,0
SuperSport Park,1,1,0,0,0,0,38,38,38.00,111.76,0,0
Sydney Cricket Ground,1,1,0,0,0,0,28,28,28.00,215.38,2,0
The Rose Bowl,1,1,0,0,0,0,28,28,28.00,155.56,0,0
Wankhede Stadium,2,2,0,0,0,0,16,24,12.00,47.06,0,0
Overall (28),38,34,3,0,4,2,95,736,23.74,78.13,30,9
