0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
England,1.0,0,9,0,0,,,,9.00
India,3.0,0,23,1,0,1/23,23.00,18.00,7.67
New Zealand,7.0,1,22,1,0,1/22,22.00,42.00,3.14
Sri Lanka,5.0,0,25,1,0,1/25,25.00,30.00,5.00
West Indies,9.3,0,42,0,0,,,,4.42
Zimbabwe,5.0,0,31,3,0,3/31,10.33,10.00,6.20
Overall (6),30.3,1,152,6,0,3/31,25.33,30.50,4.98
