0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,12,12,1,0,1,2,73,256,23.27,72.73,0,0
Bangladesh,9,9,1,1,3,1,109*,464,58.00,89.06,5,0
England,2,2,0,0,0,0,17,28,14.00,49.12,0,0
India,2,2,0,0,0,0,21,23,11.50,65.71,0,0
Ireland,2,2,0,0,1,0,79,117,58.50,111.43,0,0
Pakistan,3,3,1,0,0,2,3*,3,1.50,27.27,1,0
South Africa,4,4,0,0,0,1,2,5,1.25,25.00,1,0
Sri Lanka,1,1,0,0,0,0,15,15,15.00,71.43,1,0
West Indies,4,4,1,0,0,1,24*,32,10.67,82.05,1,0
Overall (9),39,39,4,1,5,7,109*,943,26.94,81.22,9,0
