0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
ACA Africa XI,5.0,0,37,1,0,1/37,37.00,30.00,7.40
Australia,97.0,1,523,13,0,3/43,40.23,44.77,5.39
Bangladesh,37.5,1,185,9,1,4/6,20.56,25.22,4.89
Bermuda,5.0,0,15,0,0,0/15,,,3.00
England,59.0,0,329,8,0,3/28,41.13,44.25,5.58
Hong Kong,2.5,0,5,2,0,2/5,2.50,8.50,1.76
ICC World XI,7.0,0,46,0,0,0/46,,,6.57
Kenya,16.0,3,59,0,0,,,,3.69
Namibia,4.0,0,16,0,0,0/16,,,4.00
Netherlands,3.0,0,6,0,0,,,,2.00
New Zealand,31.4,2,149,6,0,3/44,24.83,31.67,4.71
Pakistan,62.0,0,423,6,0,1/4,70.50,62.00,6.82
South Africa,58.4,1,288,13,0,3/25,22.15,27.08,4.91
Sri Lanka,191.0,4,977,18,0,3/37,54.28,63.67,5.12
West Indies,127.0,1,685,15,0,3/59,45.67,50.80,5.39
Zimbabwe,25.0,0,110,5,0,2/37,22.00,30.00,4.40
Overall (16),732.0,13,3853,96,1,4/6,40.14,45.75,5.26
