0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arbab Niaz Stadium,1.0,0,11,0,0,,,,11.00
Arun Jaitley Stadium,5.0,0,22,0,0,,,,4.40
Bangabandhu National Stadium,19.5,1,113,5,0,3/28,22.60,23.80,5.70
Barabati Stadium,6.0,0,37,1,0,1/26,37.00,36.00,6.17
Barkatullah Khan Stadium,6.0,0,41,1,0,1/41,41.00,36.00,6.83
Bellerive Oval,13.0,0,64,2,0,2/40,32.00,39.00,4.92
Boland Park,8.0,1,17,0,0,0/6,,,2.13
Brisbane Cricket Ground,2.0,0,9,0,0,,,,4.50
Buffalo Park,5.0,0,37,0,0,0/37,,,7.40
Captain Roop Singh Stadium,14.0,0,72,2,0,2/36,36.00,42.00,5.14
City Oval,4.0,0,16,0,0,0/16,,,4.00
County Ground (Bristol),1.0,0,10,0,0,0/10,,,10.00
Dr YS Rajasekhara Reddy Cricket Stadium,4.0,0,27,1,0,1/27,27.00,24.00,6.75
Eden Gardens,19.5,0,106,2,0,1/35,53.00,59.50,5.34
Edgbaston,4.0,0,22,1,0,1/22,22.00,24.00,5.50
Etihad Stadium,5.0,0,33,1,0,1/20,33.00,30.00,6.60
Gaddafi Stadium,4.0,0,29,1,0,1/29,29.00,24.00,7.25
Green Park,4.0,0,17,1,0,1/4,17.00,24.00,4.25
Harare Sports Club,25.0,0,136,4,0,3/44,34.00,37.50,5.44
Holkar Cricket Stadium,5.0,0,28,3,0,3/28,9.33,10.00,5.60
Indira Gandhi Stadium,7.0,0,59,3,0,3/59,19.67,14.00,8.43
Keenan Stadium,16.0,0,86,2,0,1/37,43.00,48.00,5.38
Kennington Oval,12.0,0,62,2,0,2/51,31.00,36.00,5.17
Kensington Oval,6.0,1,23,2,0,2/23,11.50,18.00,3.83
Kingsmead,3.0,1,16,0,0,,,,5.33
Kinrara Academy Oval,13.0,0,64,0,0,,,,4.92
Lord's,10.0,0,50,0,0,,,,5.00
M Chinnaswamy Stadium,22.0,0,124,5,0,3/59,24.80,26.40,5.64
MA Chidambaram Stadium,5.0,0,37,1,0,1/37,37.00,30.00,7.40
Madhavrao Scindia Cricket Ground,23.0,0,134,3,0,2/37,44.67,46.00,5.83
Mahinda Rajapaksha International Cricket Stadium,4.0,0,20,0,0,,,,5.00
Manuka Oval,2.0,0,14,0,0,0/14,,,7.00
Melbourne Cricket Ground,19.0,1,107,1,0,1/8,107.00,114.00,5.63
Nahar Singh Stadium,4.0,0,21,0,0,0/21,,,5.25
National Stadium (Karachi),24.5,0,123,4,0,2/5,30.75,37.25,4.95
Nehru Stadium (Guwahati),2.0,0,8,0,0,0/8,,,4.00
Nehru Stadium (Kochi),6.0,0,31,2,0,2/31,15.50,18.00,5.17
Nehru Stadium (Margao),6.0,0,30,0,0,,,,5.00
Nehru Stadium (Pune),7.0,0,36,1,0,1/36,36.00,42.00,5.14
Punjab Cricket Association IS Bindra Stadium,6.0,0,48,0,0,,,,8.00
Queen's Park Oval,27.1,0,106,3,0,2/17,35.33,54.33,3.90
Queens Sports Club,13.0,0,65,0,0,0/7,,,5.00
R Premadasa Stadium,130.4,4,581,18,0,3/25,32.28,43.56,4.45
Rajiv Gandhi International Stadium,3.0,0,18,0,0,,,,6.00
Rangiri Dambulla International Stadium,39.5,0,222,6,1,4/6,37.00,39.83,5.57
Rawalpindi Cricket Stadium,8.0,0,59,0,0,0/20,,,7.38
Reliance Stadium,12.5,0,79,1,0,1/55,79.00,77.00,6.16
Sabina Park,2.0,0,21,0,0,,,,10.50
Sardar Patel Stadium,21.0,0,106,2,0,1/36,53.00,63.00,5.05
Sawai Mansingh Stadium,8.0,0,55,1,0,1/29,55.00,48.00,6.88
Shere Bangla National Stadium,25.0,0,148,1,0,1/46,148.00,150.00,5.92
Sinhalese Sports Club Ground,11.0,0,69,1,0,1/24,69.00,66.00,6.27
St George's Park,5.0,0,22,1,0,1/22,22.00,30.00,4.40
SuperSport Park,14.0,2,46,3,0,2/24,15.33,28.00,3.29
Sydney Cricket Ground,20.0,0,101,4,0,3/43,25.25,30.00,5.05
The Rose Bowl,8.0,1,32,0,0,0/32,,,4.00
Vidarbha Cricket Association Ground,11.0,1,71,2,0,1/20,35.50,33.00,6.45
VRA Ground,6.0,0,35,1,0,1/35,35.00,36.00,5.83
Wanderers Stadium,3.0,0,14,0,0,,,,4.67
Wankhede Stadium,9.0,0,52,1,0,1/24,52.00,54.00,5.78
Warner Park,1.0,0,11,0,0,0/11,,,11.00
Overall (61),732.0,13,3853,96,1,4/6,40.14,45.75,5.26
