0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Kennington Oval,9.0,1,63,0,0,0/63,,,7.00
The Rose Bowl,0.5,0,6,0,0,0/6,,,7.20
Overall (2),9.5,1,69,0,0,0/6,,,7.02
