0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
AMI Stadium,10.0,0,53,2,0,2/53,26.50,30.00,5.30
Arun Jaitley Stadium,8.0,0,53,1,0,1/53,53.00,48.00,6.63
Asgiriya Stadium,7.0,0,46,0,0,0/46,,,6.57
Boland Park,8.0,0,46,0,0,0/46,,,5.75
Buffalo Park,10.0,1,50,1,0,1/50,50.00,60.00,5.00
Diamond Oval,8.0,0,56,2,0,2/56,28.00,24.00,7.00
Harare Sports Club,46.0,4,191,6,0,3/25,31.83,46.00,4.15
Jinnah Stadium (Gujwranwala),7.0,0,47,0,0,0/47,,,6.71
Kingsmead,8.0,0,47,0,0,0/47,,,5.88
Lal Bahadur Shastri Stadium,7.2,0,30,0,0,0/30,,,4.09
Mangaung Oval,8.0,0,38,1,0,1/18,38.00,48.00,4.75
Melbourne Cricket Ground,20.0,1,81,3,0,2/34,27.00,40.00,4.05
R Premadasa Stadium,13.0,0,49,1,0,1/26,49.00,78.00,3.77
Seddon Park,5.0,0,32,0,0,0/32,,,6.40
Sharjah Cricket Stadium,7.0,0,34,1,0,1/34,34.00,42.00,4.86
Sinhalese Sports Club Ground,32.0,0,188,6,0,2/27,31.33,32.00,5.88
SuperSport Park,10.0,0,39,0,0,0/39,,,3.90
Sydney Cricket Ground,8.0,1,39,0,0,0/39,,,4.88
WACA Ground,16.0,2,62,0,0,0/21,,,3.88
Overall (19),238.2,9,1181,24,0,3/25,49.21,59.58,4.96
