0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bay Oval,27.0,1,200,4,0,2/72,50.00,40.50,7.41
Dr YS Rajasekhara Reddy Cricket Stadium,3.0,0,10,0,0,0/10,,,3.33
Edgbaston,4.0,0,31,0,0,0/31,,,7.75
Galle International Stadium,16.0,1,70,1,0,1/18,70.00,96.00,4.38
Grange Cricket Club,7.0,0,34,4,1,4/34,8.50,10.50,4.86
Harare Sports Club,17.0,2,76,4,0,2/21,19.00,25.50,4.47
Headingley,10.0,1,38,1,0,1/38,38.00,60.00,3.80
Himachal Pradesh Cricket Association Stadium,10.0,4,37,2,0,2/37,18.50,30.00,3.70
Kennington Oval,39.0,0,293,5,0,2/54,58.60,46.80,7.51
Mahinda Rajapaksha International Cricket Stadium,6.0,1,28,1,0,1/28,28.00,36.00,4.67
National Stadium (Karachi),18.2,1,112,2,0,2/53,56.00,55.00,6.11
Pallekele International Cricket Stadium,20.0,1,126,3,0,2/63,42.00,40.00,6.30
Punjab Cricket Association IS Bindra Stadium,10.0,0,106,0,0,0/106,,,10.60
Queens Sports Club,10.0,0,65,1,0,1/65,65.00,60.00,6.50
R Premadasa Stadium,38.2,1,212,6,0,3/51,35.33,38.33,5.53
Rangiri Dambulla International Stadium,15.0,0,75,2,0,1/23,37.50,45.00,5.00
Saxton Oval,19.0,1,132,2,0,2/55,66.00,57.00,6.95
Shere Bangla National Stadium,18.0,2,94,5,0,3/28,18.80,21.60,5.22
Sophia Gardens,27.0,1,150,8,1,4/31,18.75,20.25,5.56
The Village,8.0,0,45,1,0,1/45,45.00,48.00,5.63
Trent Bridge,10.0,0,64,2,0,2/64,32.00,30.00,6.40
Overall (21),332.4,17,1998,54,2,4/31,37.00,36.96,6.01
