0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Netherlands,18.0,0,67,2,0,1/28,33.50,54.00,3.72
United Arab Emirates,11.0,0,50,2,0,2/49,25.00,33.00,4.55
Overall (2),29.0,0,117,4,0,2/49,29.25,43.50,4.03
