0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,531.3,40,1960,49,1,4/24,40.00,65.08,3.69
Second,529.5,50,2040,64,0,3/16,31.88,49.67,3.85
Overall,1061.2,90,4000,113,1,4/24,35.40,56.35,3.77
