0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Bangladesh,2,2,0,0,0,0,16,18,9.00,36.73,0,0
Canada,2,1,1,0,0,0,43*,43,,54.43,0,0
England and Wales,2,2,0,0,0,0,49,72,36.00,46.15,0,0
India,3,3,0,0,0,1,4,5,1.67,23.81,1,1
Ireland,5,4,0,0,1,1,61,92,23.00,61.33,4,3
Kenya,32,31,3,0,2,3,57*,585,20.89,65.80,28,4
Netherlands,6,6,0,0,0,0,40,117,19.50,54.42,7,0
New Zealand,2,2,1,0,0,0,4,5,5.00,35.71,0,0
Scotland,3,3,0,0,1,0,57,82,27.33,61.19,1,0
South Africa,5,5,0,0,1,1,57,99,19.80,67.81,3,0
Sri Lanka,2,2,0,0,0,0,16,17,8.50,38.64,1,1
United Arab Emirates,4,4,0,0,0,0,47,144,36.00,65.16,1,0
West Indies,3,3,0,0,1,0,58,75,25.00,48.39,0,1
Zimbabwe,9,9,0,0,1,0,58,147,16.33,57.65,2,0
,,,,,,,,,,,,
