0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Arun Jaitley Stadium,1,1,0,0,0,1,0,0,0.00,,0,1
Bert Sutcliffe Oval,1,1,1,0,0,0,1*,1,,50.00,0,0
Cambusdoon New Ground,1,1,0,0,0,0,21,21,21.00,47.73,0,0
Castle Avenue,3,3,0,0,1,1,61,67,22.33,65.05,3,2
Civil Service Cricket Club,2,1,0,0,0,0,25,25,25.00,53.19,1,1
Darren Sammy National Cricket Stadium,3,3,0,0,1,0,58,75,25.00,48.39,0,1
Diamond Oval,1,1,0,0,0,0,9,9,9.00,81.82,1,0
Edgbaston,1,1,0,0,0,0,23,23,23.00,36.51,0,0
Gymkhana Club Ground,21,20,2,0,1,2,54,393,21.83,64.85,18,3
Hagley Oval,1,1,0,0,0,0,4,4,4.00,33.33,0,0
Harare Sports Club,7,7,0,0,1,0,58,140,20.00,61.14,0,0
Hazelaarweg,3,3,0,0,0,0,17,26,8.67,43.33,1,0
ICC Global Cricket Academy,2,2,0,0,0,0,47,81,40.50,72.32,1,0
Jaffrey Sports Club Ground,2,2,1,0,1,0,57*,61,61.00,96.83,2,0
Khan Shaheb Osman Ali Stadium,1,1,0,0,0,0,16,16,16.00,41.03,0,0
M Chinnaswamy Stadium,1,1,0,0,0,0,4,4,4.00,30.77,1,0
MA Chidambaram Stadium,1,1,0,0,0,0,1,1,1.00,16.67,0,0
Mahinda Rajapaksha International Cricket Stadium,1,1,0,0,0,0,16,16,16.00,43.24,0,1
Mangaung Oval,1,1,0,0,0,0,18,18,18.00,40.00,0,0
Mannofield Park,2,2,0,0,1,0,57,61,30.50,67.78,1,0
Maple Leaf North - West Ground,2,1,1,0,0,0,43*,43,,54.43,0,0
Mombasa Sports Ground,8,8,0,0,0,1,47,125,15.63,59.24,7,1
Queens Sports Club,2,2,0,0,0,0,4,7,3.50,26.92,2,0
R Premadasa Stadium,1,1,0,0,0,0,1,1,1.00,14.29,1,0
Ruaraka Sports Club Ground,1,1,0,0,0,0,6,6,6.00,66.67,1,0
Senwes Park,3,3,0,0,1,1,57,72,24.00,80.00,2,0
Sharjah Cricket Stadium,2,2,0,0,0,0,39,63,31.50,57.80,0,0
Sheikh Abu Naser Stadium,1,1,0,0,0,0,2,2,2.00,20.00,0,0
Sportpark Thurlede,1,1,0,0,0,0,38,38,38.00,54.29,1,0
Sportpark Westvliet,1,1,0,0,0,0,13,13,13.00,86.67,1,0
The Rose Bowl,1,1,0,0,0,0,49,49,49.00,52.69,0,0
VRA Ground,1,1,0,0,0,0,40,40,40.00,57.14,4,0
Overall (32),80,77,5,0,7,6,61,1501,20.85,59.38,48,10
