0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,71.0,3,356,10,0,3/40,35.60,42.60,5.01
Second,101.1,9,352,5,0,2/49,70.40,121.40,3.48
Overall,172.1,12,708,15,0,3/40,47.20,68.87,4.11
