0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Arun Jaitley Stadium,1,0,0,0,0,0,0,0,,,0,0
Captain Roop Singh Stadium,1,0,0,0,0,0,0,0,,,0,0
"Cricket, Skating & Curling Club",3,3,0,0,0,1,24,26,8.67,38.24,3,2
Galle International Stadium,1,1,0,0,0,0,4,4,4.00,57.14,1,0
Gymkhana Club Ground,4,2,1,0,1,0,63,67,67.00,71.28,6,1
Kallang Ground,1,1,0,0,0,0,5,5,5.00,83.33,1,1
Lal Bahadur Shastri Stadium,1,0,0,0,0,0,0,0,,,1,1
M Chinnaswamy Stadium,1,1,1,0,0,0,11*,11,,84.62,1,0
Madhavrao Scindia Cricket Ground,1,1,0,0,0,0,2,2,2.00,66.67,0,1
Nehru Stadium (Guwahati),1,1,0,0,0,0,16,16,16.00,47.06,0,0
Punjab Cricket Association IS Bindra Stadium,1,0,0,0,0,0,0,0,,,0,0
R Premadasa Stadium,1,1,0,0,0,1,0,0,0.00,,1,1
Overall (12),17,11,2,0,1,2,63,131,14.56,58.22,14,7
