0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,10.0,1,58,0,0,0/58,,,5.80
Australia,29.0,2,139,5,1,4/49,27.80,34.80,4.79
Hong Kong,7.3,1,19,3,0,3/19,6.33,15.00,2.53
India,4.0,0,27,0,0,0/27,,,6.75
South Africa,22.0,0,127,5,1,4/35,25.40,26.40,5.77
Sri Lanka,31.3,2,164,12,2,5/34,13.67,15.75,5.21
Zimbabwe,24.0,2,99,9,1,4/36,11.00,16.00,4.13
Overall (7),128.0,8,633,34,5,5/34,18.62,22.59,4.95
