0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,20/10/2017,Sri Lanka,Sharjah Cricket Stadium,W U Tharanga (b),6.3,1/38,,39.00,5.85,1,38.00
2.0,23/10/2017,Sri Lanka,Sharjah Cricket Stadium,W U Tharanga (b),7.0,5/34,,13.50,5.33,2,12.00
,,,,L D Chandimal (c †Sarfaraz Ahmed),,,,,,3,
,,,,N Dickwella (lbw),,,,,,4,
,,,,T A M Siriwardana (c Fakhar Zaman),,,,,,5,
,,,,S Samarawickrama (b),,,,,,6,
3.0,13/07/2018,Zimbabwe,Queens Sports Club,H Masakadza (c Fakhar Zaman),5.0,2/21,,13.88,5.03,7,11.63
,,,,B B Chari (c Fakhar Zaman),,,,,,8,
4.0,16/07/2018,Zimbabwe,Queens Sports Club,C J Chibhabha (c †Sarfaraz Ahmed),10.0,4/36,,14.25,4.53,9,10.75
,,,,D T Tiripano (b),,,,,,10,
,,,,B B Chari (c †Sarfaraz Ahmed),,,,,,11,
,,,,L N Roche (lbw),,,,,,12,
5.0,18/07/2018,Zimbabwe,Queens Sports Club,P S Masvaure (c †Sarfaraz Ahmed),4.0,1/19,,15.00,4.55,13,11.38
6.0,20/07/2018,Zimbabwe,Queens Sports Club,T K Musakanda (c Faheem Ashraf),5.0,2/23,,15.00,4.56,14,11.40
,,,,T S Kamunhukamwe (c & b),,,,,,15,
7.0,16/09/2018,Hong Kong,Dubai International Cricket Stadium,Aizaz Khan (b),7.3,3/19,,15.00,4.22,16,10.56
,,,,Tanwir Afzal (b),,,,,,17,
,,,,S S McKechnie (lbw),,,,,,18,
8.0,19/09/2018,India,Dubai International Cricket Stadium,,4.0,0/27,,16.33,4.43,,12.06
9.0,21/09/2018,Afghanistan,Sheikh Zayed Stadium,,10.0,0/58,,19.67,4.66,,15.28
10.0,19/01/2019,South Africa,St George's Park,,8.0,0/49,,22.33,4.84,,18.00
11.0,27/01/2019,South Africa,Wanderers Stadium,D W Steyn (b),7.0,4/35,,20.18,4.85,19,16.32
,,,,K Rabada (c †Mohammad Rizwan),,,,,,20,
,,,,A L Phehlukwayo (c Babar Azam),,,,,,21,
,,,,H E van der Dussen (c †Mohammad Rizwan),,,,,,22,
12.0,30/01/2019,South Africa,Newlands,Q de Kock (c sub),7.0,1/43,,21.13,4.96,23,17.48
13.0,27/03/2019,Australia,Sheikh Zayed Stadium,U T Khawaja (b),9.0,1/37,,22.50,4.88,24,18.29
14.0,29/03/2019,Australia,Dubai International Cricket Stadium,,10.0,0/53,,25.00,4.92,,20.50
15.0,31/03/2019,Australia,Dubai International Cricket Stadium,U T Khawaja (c Yasir Shah),10.0,4/49,,23.57,4.92,25,19.32
,,,,A J Finch (b),,,,,,26,
,,,,M P Stoinis (b),,,,,,27,
,,,,P S P Handscomb (lbw),,,,,,28,
16.0,30/09/2019,Sri Lanka,National Stadium (Karachi),I Udana (c †Sarfaraz Ahmed),10.0,5/51,,21.82,4.93,29,17.94
,,,,H D R L Thirimanne (c †Sarfaraz Ahmed),,,,,,30,
,,,,G S N F G Jayasuriya (c †Sarfaraz Ahmed),,,,,,31,
,,,,W I A Fernando (c Fakhar Zaman),,,,,,32,
,,,,S Samarawickrama (b),,,,,,33,
17.0,02/10/2019,Sri Lanka,National Stadium (Karachi),A K Perera (c Haris Sohail),8.0,1/41,,22.59,4.95,34,18.62
