0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Gaddafi Stadium,35.0,0,210,2,0,1/24,105.00,105.00,6.00
Grange Cricket Club,8.0,0,35,0,0,0/35,,,4.38
Keenan Stadium,10.0,0,45,1,0,1/45,45.00,60.00,4.50
Rangiri Dambulla International Stadium,20.0,3,66,3,0,3/31,22.00,40.00,3.30
Rawalpindi Cricket Stadium,13.0,1,50,1,0,1/37,50.00,78.00,3.85
Sabina Park,13.0,2,93,3,0,2/48,31.00,26.00,7.15
Sardar Patel Stadium,3.0,0,29,0,0,0/29,,,9.67
Sharjah Cricket Stadium,32.0,4,129,4,0,2/32,32.25,48.00,4.03
Sinhalese Sports Club Ground,8.2,1,26,1,0,1/26,26.00,50.00,3.12
Overall (9),142.2,11,683,15,0,3/31,45.53,56.93,4.80
