0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,40.0,1,190,10,1,4/35,19.00,24.00,4.75
Bellerive Oval,10.0,1,53,1,0,1/53,53.00,60.00,5.30
Eden Park,20.0,1,116,3,0,2/68,38.67,40.00,5.80
Edgbaston,20.0,0,108,8,1,6/52,13.50,15.00,5.40
Kennington Oval,10.0,0,40,1,0,1/40,40.00,60.00,4.00
Kensington Oval,19.4,4,90,6,1,5/50,15.00,19.67,4.58
Manuka Oval,18.3,1,93,5,0,3/51,18.60,22.20,5.03
Melbourne Cricket Ground,31.5,5,129,1,0,1/22,129.00,191.00,4.05
Optus Stadium,17.0,2,92,0,0,0/41,,,5.41
Providence Stadium,13.0,3,33,2,0,2/20,16.50,39.00,2.54
R Premadasa Stadium,10.0,0,56,0,0,0/56,,,5.60
Rangiri Dambulla International Stadium,10.0,0,51,1,0,1/51,51.00,60.00,5.10
Seddon Park,20.0,0,89,4,0,2/44,22.25,30.00,4.45
Sydney Cricket Ground,52.5,2,279,9,0,3/49,31.00,35.22,5.28
The Rose Bowl,7.0,0,41,1,0,1/41,41.00,42.00,5.86
WACA Ground,53.5,5,192,14,1,5/31,13.71,23.07,3.57
Warner Park,18.4,0,98,3,0,3/52,32.67,37.33,5.25
Westpac Stadium,10.0,0,61,3,0,3/61,20.33,20.00,6.10
Overall (18),382.2,25,1811,72,4,6/52,25.15,31.86,4.74
