0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,52.0,4,178,6,0,2/25,29.67,52.00,3.42
Albion Sports Complex,8.0,0,40,0,0,0/40,,,5.00
Brisbane Cricket Ground,25.0,2,104,5,0,3/34,20.80,30.00,4.16
County Ground (Chelmsford),12.0,2,40,3,0,3/40,13.33,24.00,3.33
County Ground (Southampton),12.0,0,40,3,0,3/40,13.33,24.00,3.33
Edgbaston,13.0,2,68,1,0,1/42,68.00,78.00,5.23
Headingley,20.5,2,78,5,1,4/29,15.60,25.00,3.74
Jawaharlal Nehru Stadium (Delhi),6.0,1,21,1,0,1/21,21.00,36.00,3.50
Lord's,32.0,2,86,2,0,1/25,43.00,96.00,2.69
Melbourne Cricket Ground,151.2,15,619,21,1,4/33,29.48,43.81,4.04
P Sara Oval,16.0,2,58,2,0,2/40,29.00,48.00,3.63
Queen's Park Oval,6.0,0,49,0,0,0/49,,,8.17
Sabina Park,8.4,0,51,0,0,0/51,,,5.88
Sydney Cricket Ground,201.0,17,807,30,3,4/37,26.90,40.20,4.01
Trent Bridge,19.0,5,66,1,0,1/43,66.00,114.00,3.47
WACA Ground,28.0,3,113,5,0,2/37,22.60,33.60,4.04
Overall (16),610.5,57,2418,85,5,4/29,28.45,43.26,3.95
