0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,11/12/1997,India,Sharjah Cricket Stadium,c S R Tendulkar b J Srinath,6,11,54.55,,6,6.00,54.55
2,13/12/1997,West Indies,Sharjah Cricket Stadium,not out,16*,18,88.89,,22,22.00,75.86
3,15/12/1997,Pakistan,Sharjah Cricket Stadium,not out,18*,30,60.00,,40,40.00,67.80
4,19/12/1997,West Indies,Sharjah Cricket Stadium,not out,4*,1,400.00,,44,44.00,73.33
5,29/03/1998,West Indies,Kensington Oval,did not bat,-,-,-,,44,44.00,73.33
6,01/04/1998,West Indies,Kensington Oval,b P V Simmons,21,26,80.77,,65,32.50,75.58
7,04/04/1998,West Indies,Arnos Vale Ground,not out,2*,3,66.67,,67,33.50,75.28
8,05/04/1998,West Indies,Arnos Vale Ground,c †R D Jacobs b R N Lewis,19,35,54.29,,86,28.67,69.35
9,08/04/1998,West Indies,Queen's Park Oval,st R D Jacobs b C L Hooper,13,19,68.42,,99,24.75,69.23
10,05/08/2006,Ireland,Cambusdoon New Ground,c †N J O'Brien b J F Mooney,11,23,47.83,,110,22.00,66.27
11,06/08/2006,Netherlands,Cambusdoon New Ground,c D L S van Bunge b D J Reekers,4,7,57.14,,114,19.00,65.90
12,15/12/2006,Bangladesh,Zahur Ahmed Chowdhury Stadium,c Habibul Bashar b Shakib Al Hasan,10,30,33.33,,124,17.71,61.08
13,17/12/2006,Bangladesh,Shere Bangla National Stadium,b Mashrafe Mortaza,0,2,0.00,,124,15.50,60.49
14,17/01/2007,Kenya,Mombasa Sports Ground,c S O Tikolo b N N Odhiambo,22,21,104.76,,146,16.22,64.60
15,18/01/2007,Canada,Mombasa Sports Ground,lbw b S Dhaniram,15,22,68.18,,161,16.10,64.92
16,21/01/2007,Kenya,Mombasa Sports Ground,c T Mishra b S O Tikolo,0,2,0.00,,161,14.64,64.40
17,30/01/2007,Ireland,Gymkhana Club Ground,c sub b W K McCallan,3,8,37.50,,164,13.67,63.57
18,31/01/2007,Canada,Ruaraka Sports Club Ground,not out,50*,27,185.19,,214,17.83,75.09
19,02/02/2007,Netherlands,Jaffrey Sports Club Ground,b T B M de Leede,18,37,48.65,,232,17.85,72.05
20,04/02/2007,Kenya,Gymkhana Club Ground,c R D Shah b S O Tikolo,8,13,61.54,,240,17.14,71.64
21,05/02/2007,Bermuda,Ruaraka Sports Club Ground,c I H Romaine b S K W Kelly,2,8,25.00,,242,16.13,70.55
22,07/02/2007,Kenya,Gymkhana Club Ground,run out,13,36,36.11,,255,15.94,67.28
23,14/03/2007,Australia,Warner Park,c S R Watson b B J Hodge,19,37,51.35,,274,16.12,65.87
24,20/03/2007,South Africa,Warner Park,not out,45*,64,70.31,,319,18.76,66.46
25,22/03/2007,Netherlands,Warner Park,lbw b W F Stelling,0,1,0.00,,319,17.72,66.32
No. of Innings Played = 24,No. of Innings Played = 24,No. of Innings Played = 24,No. of Innings Played = 24,No. of Innings Played = 24,No. of Innings Played = 24,No. of Innings Played = 24,No. of Innings Played = 24,No. of Innings Played = 24,No. of Innings Played = 24,,
