0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,9.0,0,86,1,0,1/86,86.00,54.00,9.56
Bangladesh,14.0,1,77,2,0,1/27,38.50,42.00,5.50
Bermuda,9.0,0,60,2,0,2/60,30.00,27.00,6.67
Canada,16.0,1,101,3,0,2/73,33.67,32.00,6.31
India,7.0,0,44,0,0,0/44,,,6.29
Ireland,13.0,0,66,1,0,1/28,66.00,78.00,5.08
Kenya,31.5,1,152,5,0,3/37,30.40,38.20,4.77
Netherlands,10.0,0,52,1,0,1/11,52.00,60.00,5.20
Pakistan,5.0,0,29,1,0,1/29,29.00,30.00,5.80
South Africa,2.0,0,20,0,0,0/20,,,10.00
West Indies,42.0,3,232,6,0,2/28,38.67,42.00,5.52
Overall (11),158.5,6,919,22,0,3/37,41.77,43.32,5.79
