0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,2,2,0,0,0,0,47,65,32.50,65.66,1,0
Arun Jaitley Stadium,1,1,0,0,0,0,3,3,3.00,33.33,2,2
Bellerive Oval,1,1,0,0,0,0,42,42,42.00,102.44,3,0
Brisbane Cricket Ground,1,1,0,0,0,0,27,27,27.00,112.50,1,0
Dubai International Cricket Stadium,2,2,0,0,1,1,55,55,27.50,79.71,1,0
Edgbaston,1,1,0,0,0,0,46,46,46.00,65.71,1,0
JSCA International Stadium Complex,1,1,1,0,0,0,21*,21,,123.53,0,0
Kennington Oval,2,2,1,0,1,0,55*,59,59.00,155.26,5,0
Lord's,2,2,1,0,1,0,71,109,109.00,110.10,4,0
Melbourne Cricket Ground,1,1,0,0,0,0,5,5,5.00,45.45,1,0
Old Trafford,2,2,0,0,1,0,85,129,64.50,118.35,0,1
Optus Stadium,1,1,0,0,0,0,33,33,33.00,46.48,0,0
Punjab Cricket Association IS Bindra Stadium,1,1,0,0,0,0,21,21,21.00,140.00,3,0
Rajiv Gandhi International Stadium,1,1,1,0,0,0,36*,36,,97.30,1,0
Riverside Ground,1,1,0,0,0,0,6,6,6.00,120.00,0,0
Sharjah Cricket Stadium,2,0,0,0,0,0,0,0,,,1,0
Sheikh Zayed Stadium,1,1,1,0,0,0,25*,25,,119.05,2,1
Sophia Gardens,1,0,0,0,0,0,0,0,,,4,1
Sydney Cricket Ground,1,1,0,0,0,0,24,24,24.00,77.42,0,0
The Cooper Associates County Ground,1,1,0,0,0,0,20,20,20.00,95.24,4,0
Trent Bridge,2,2,1,0,0,0,45,56,56.00,88.89,0,0
Vidarbha Cricket Association Stadium,1,1,0,0,0,0,22,22,22.00,91.67,0,0
Overall (22),29,26,6,0,4,1,85,804,40.20,91.99,34,5
