0,1,2,3,4,5,6,7,8,9,10,11
Position,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Opening,3,0,0,0,0,24,47,15.67,68.12,1,0
5,4,0,0,0,0,47,170,42.50,67.19,2,0
6,2,0,0,0,0,42,48,24.00,104.35,3,0
7,16,6,0,4,1,85,512,51.20,106.22,22,4
8,1,0,0,0,0,27,27,27.00,112.50,1,0
Overall,26,6,0,4,1,85,804,40.20,91.99,34,5
