0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Dubai International Cricket Stadium,7.0,2,39,0,0,0/39,,,5.57
Khan Shaheb Osman Ali Stadium,4.0,0,27,0,0,0/27,,,6.75
McLean Park,10.0,0,93,0,0,0/93,,,9.30
Newlands,7.1,0,37,3,0,3/37,12.33,14.33,5.16
Sharjah Cricket Stadium,13.0,0,95,1,0,1/56,95.00,78.00,7.31
Sheikh Zayed Stadium,7.0,1,23,0,0,0/23,,,3.29
St George's Park,4.0,0,39,0,0,0/39,,,9.75
SuperSport Park,8.0,1,35,1,0,1/35,35.00,48.00,4.38
Westpac Stadium,8.0,0,51,1,0,1/51,51.00,48.00,6.38
Overall (9),68.1,4,439,6,0,3/37,73.17,68.17,6.44
