0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,4,4,0,0,1,0,78,176,44.00,56.96,5,0
Bellerive Oval,3,2,0,0,0,0,46,52,26.00,40.00,1,0
Brisbane Cricket Ground,6,6,0,0,1,0,66,151,25.17,56.13,3,0
Melbourne Cricket Ground,16,16,0,0,3,1,81,416,26.00,53.82,7,0
Sydney Cricket Ground,16,16,0,0,5,1,90,534,33.38,65.04,11,0
WACA Ground,6,6,0,0,1,1,85,214,35.67,66.67,1,0
,,,,,,,,,,,,
