0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bangabandhu National Stadium,5.0,2,9,2,0,2/9,4.50,15.00,1.80
Boland Park,4.0,0,15,1,0,1/15,15.00,24.00,3.75
"Cricket, Skating & Curling Club",0.4,0,2,0,0,,,,3.00
Gaddafi Stadium,3.0,0,19,1,0,1/19,19.00,18.00,6.33
Gymkhana Club Ground,2.0,0,14,0,0,,,,7.00
Ibn-e-Qasim Bagh Stadium,1.0,0,4,0,0,,,,4.00
National Stadium (Karachi),2.0,0,10,0,0,,,,5.00
Sharjah Cricket Stadium,18.0,1,92,1,0,1/9,92.00,108.00,5.11
Sheikhupura Stadium,1.4,0,11,0,0,0/11,,,6.60
Sydney Cricket Ground,3.0,0,15,1,0,1/15,15.00,18.00,5.00
Overall (10),40.2,3,191,6,0,2/9,31.83,40.33,4.74
