0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bay Oval,20.0,0,120,0,0,0/56,,,6.00
Galle International Stadium,10.0,0,52,4,1,4/52,13.00,15.00,5.20
Kingsmead,10.0,0,51,1,0,1/51,51.00,60.00,5.10
Mahinda Rajapaksha International Cricket Stadium,13.2,0,118,2,0,1/45,59.00,40.00,8.85
National Stadium (Karachi),10.0,0,62,0,0,0/62,,,6.20
Newlands,8.0,0,62,0,0,0/62,,,7.75
R Premadasa Stadium,8.0,0,68,2,0,2/33,34.00,24.00,8.50
Rangiri Dambulla International Stadium,31.0,0,239,2,0,1/43,119.50,93.00,7.71
Saxton Oval,10.0,0,54,1,0,1/54,54.00,60.00,5.40
Shere Bangla National Stadium,16.0,0,81,4,0,2/24,20.25,24.00,5.06
St George's Park,8.0,0,35,1,0,1/35,35.00,48.00,4.38
Wanderers Stadium,15.5,0,89,0,0,0/33,,,5.62
Overall (12),160.1,0,1031,17,1,4/52,60.65,56.53,6.44
