0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Bangladesh,2,2,0,0,1,0,93,135,67.50,64.59,0,0
Bermuda,6,6,0,0,1,0,62,137,22.83,71.35,3,0
England,1,1,0,0,0,0,20,20,20.00,48.78,0,0
Ireland,2,2,0,0,0,0,38,48,24.00,72.73,1,0
Kenya,2,2,0,0,1,0,71,105,52.50,64.42,0,0
New Zealand,2,2,0,0,1,0,50,58,29.00,72.50,1,0
Scotland,1,1,0,0,0,0,3,3,3.00,17.65,2,0
South Africa,1,1,0,0,0,0,9,9,9.00,37.50,0,0
Sri Lanka,1,1,0,0,0,0,1,1,1.00,11.11,0,0
West Indies,1,1,0,0,0,0,16,16,16.00,48.48,0,0
Overall (10),19,19,0,0,4,0,93,532,28.00,63.79,7,0
