0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,18/08/1998,England,Edgbaston,-,0,,0/35,0,,,0,,,,21 years 164 days
2.0,21/01/2000,Zimbabwe,Wanderers Stadium,-,0,,0/55,0,,1,1,,,,22 years 320 days
3.0,26/01/2000,England,Newlands,-,0,,2/39,2,64.50,,1,,,,22 years 325 days
4.0,02/02/2000,Zimbabwe,Kingsmead,-,0,,2/42,4,42.75,,1,,,,22 years 332 days
5.0,04/02/2000,England,Buffalo Park,-,0,,1/46,5,43.40,,1,,,,22 years 334 days
6.0,09/03/2000,India,Nehru Stadium (Kochi),-,0,,1/35,6,42.00,,1,,,,23 years 3 days
7.0,24/03/2000,Pakistan,Sharjah Cricket Stadium,-,0,,0/21,6,45.50,,1,,,,23 years 18 days
8.0,27/03/2000,India,Sharjah Cricket Stadium,-,0,,4/31,10,30.40,,1,,,,23 years 21 days
9.0,28/03/2000,Pakistan,Sharjah Cricket Stadium,1,1,1.00,2/35,12,28.25,1,2,,,,23 years 22 days
10.0,31/03/2000,Pakistan,Sharjah Cricket Stadium,4,5,2.50,0/52,12,32.58,,2,,,,23 years 25 days
11.0,12/04/2000,Australia,Kingsmead,-,5,2.50,1/58,13,34.54,,2,,,,23 years 37 days
12.0,14/04/2000,Australia,Newlands,4,9,3.00,1/42,14,35.07,,2,,,,23 years 39 days
13.0,16/04/2000,Australia,Wanderers Stadium,-,9,3.00,2/37,16,33.00,,2,,,,23 years 41 days
14.0,06/07/2000,Sri Lanka,Galle International Stadium,3*,12,4.00,1/47,17,33.82,,2,,,,23 years 122 days
15.0,08/07/2000,Pakistan,R Premadasa Stadium,-,12,4.00,0/45,17,36.47,,2,,,,23 years 124 days
16.0,11/07/2000,Sri Lanka,Sinhalese Sports Club Ground,0,12,3.00,0/26,17,38.00,,2,,,,23 years 127 days
17.0,16/08/2000,Australia,Etihad Stadium,-,12,3.00,0/45,17,40.65,1,3,,,,23 years 163 days
18.0,22/10/2001,Kenya,Newlands,-,12,3.00,1/19,18,39.44,,3,,,,24 years 230 days
19.0,26/10/2001,India,Kingsmead,-,12,3.00,2/38,20,37.40,1,4,,,,24 years 234 days
20.0,03/04/2002,Australia,Kingsmead,-,12,3.00,1/58,21,38.38,,4,,,,25 years 27 days
21.0,09/04/2002,Australia,Newlands,-,12,3.00,0/52,21,40.86,,4,,,,25 years 33 days
