0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,269.0,4,1296,51,2,6/25,25.41,31.65,4.82
Second,193.0,8,995,45,3,4/23,22.11,25.73,5.16
Overall,462.0,12,2291,96,5,6/25,23.86,28.88,4.96
