0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,10.0,0,66,0,0,0/66,,,6.60
Arun Jaitley Stadium,10.0,0,74,1,0,1/74,74.00,60.00,7.40
Bay Oval,18.0,0,84,4,1,4/45,21.00,27.00,4.67
Brabourne Stadium,8.2,0,42,3,0,3/42,14.00,16.67,5.04
Dr YS Rajasekhara Reddy Cricket Stadium,20.0,0,109,6,0,3/42,18.17,20.00,5.45
Dubai International Cricket Stadium,58.0,2,237,10,0,3/45,23.70,34.80,4.09
Eden Gardens,10.0,1,54,3,0,3/54,18.00,20.00,5.40
Edgbaston,10.0,0,72,1,0,1/72,72.00,60.00,7.20
Greenfield International Stadium,5.0,1,18,1,0,1/18,18.00,30.00,3.60
Headingley,20.0,0,113,1,0,1/58,113.00,120.00,5.65
Holkar Cricket Stadium,10.0,0,75,2,0,2/75,37.50,30.00,7.50
JSCA International Stadium Complex,10.0,0,64,3,0,3/64,21.33,20.00,6.40
Kennington Oval,9.0,0,55,0,0,0/55,,,6.11
Kingsmead,10.0,0,34,3,0,3/34,11.33,20.00,3.40
Lord's,10.0,0,68,3,0,3/68,22.67,20.00,6.80
MA Chidambaram Stadium,4.0,0,33,2,0,2/33,16.50,12.00,8.25
Maharashtra Cricket Association Stadium,10.0,0,52,2,0,2/52,26.00,30.00,5.20
McLean Park,10.0,1,39,4,1,4/39,9.75,15.00,3.90
Newlands,9.0,1,23,4,1,4/23,5.75,13.50,2.56
Old Trafford,18.0,2,67,3,0,2/32,22.33,36.00,3.72
Providence Stadium,2.0,0,3,1,0,1/3,3.00,12.00,1.50
Punjab Cricket Association IS Bindra Stadium,10.0,0,64,1,0,1/64,64.00,60.00,6.40
Queen's Park Oval,19.0,0,109,5,0,3/50,21.80,22.80,5.74
R Premadasa Stadium,18.4,1,71,3,0,2/31,23.67,37.33,3.80
Rajiv Gandhi International Stadium,10.0,0,46,2,0,2/46,23.00,30.00,4.60
Sabina Park,10.0,0,36,0,0,0/36,,,3.60
Seddon Park,1.0,0,2,0,0,0/2,,,2.00
Sir Vivian Richards Stadium,20.0,2,72,5,0,3/41,14.40,24.00,3.60
St George's Park,10.0,0,57,4,1,4/57,14.25,15.00,5.70
SuperSport Park,16.0,0,71,4,0,3/20,17.75,24.00,4.44
Sydney Cricket Ground,10.0,0,54,2,0,2/54,27.00,30.00,5.40
The Rose Bowl,20.0,0,85,1,0,1/46,85.00,120.00,4.25
Trent Bridge,10.0,0,25,6,1,6/25,4.17,10.00,2.50
Vidarbha Cricket Association Stadium,20.0,1,102,3,0,3/54,34.00,40.00,5.10
Wanderers Stadium,6.0,0,51,2,0,2/51,25.50,18.00,8.50
Wankhede Stadium,10.0,0,64,1,0,1/64,64.00,60.00,6.40
Overall (36),462.0,12,2291,96,5,6/25,23.86,28.88,4.96
