0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,20.0,0,77,2,0,2/38,38.50,60.00,3.85
Australia,113.0,2,687,19,0,3/54,36.16,35.68,6.08
Bangladesh,20.0,0,79,3,0,3/45,26.33,40.00,3.95
England,40.0,0,220,10,1,6/25,22.00,24.00,5.50
Hong Kong,10.0,2,42,2,0,2/42,21.00,30.00,4.20
New Zealand,39.0,1,189,9,2,4/39,21.00,26.00,4.85
Pakistan,27.0,1,110,5,0,2/32,22.00,32.40,4.07
South Africa,61.0,1,282,18,2,4/23,15.67,20.33,4.62
Sri Lanka,38.4,1,171,7,0,3/42,24.43,33.14,4.42
West Indies,93.2,4,434,21,0,3/41,20.67,26.67,4.65
Overall (10),462.0,12,2291,96,5,6/25,23.86,28.88,4.96
