0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,23/06/2017,West Indies,Queen's Park Oval,did not bat,-,-,-,,0,,
2,25/06/2017,West Indies,Queen's Park Oval,did not bat,-,-,-,,0,,
3,30/06/2017,West Indies,Sir Vivian Richards Stadium,did not bat,-,-,-,,0,,
4,02/07/2017,West Indies,Sir Vivian Richards Stadium,not out,2*,6,33.33,,2,,33.33
5,06/07/2017,West Indies,Sabina Park,did not bat,-,-,-,,2,,33.33
6,31/08/2017,Sri Lanka,R Premadasa Stadium,did not bat,-,-,-,,2,,33.33
7,03/09/2017,Sri Lanka,R Premadasa Stadium,did not bat,-,-,-,,2,,33.33
8,17/09/2017,Australia,MA Chidambaram Stadium,not out,0*,0,-,,2,,33.33
9,21/09/2017,Australia,Eden Gardens,c †M S Wade b P J Cummins,0,2,0.00,,2,2.00,25.00
10,24/09/2017,Australia,Holkar Cricket Stadium,did not bat,-,-,-,,2,2.00,25.00
11,01/10/2017,Australia,Vidarbha Cricket Association Stadium,did not bat,-,-,-,,2,2.00,25.00
12,22/10/2017,New Zealand,Wankhede Stadium,not out,0*,0,-,,2,2.00,25.00
13,10/12/2017,Sri Lanka,Himachal Pradesh Cricket Association Stadium,st N Dickwella b A Dananjaya,19,25,76.00,,21,10.50,63.64
14,17/12/2017,Sri Lanka,Dr YS Rajasekhara Reddy Cricket Stadium,did not bat,-,-,-,,21,10.50,63.64
15,01/02/2018,South Africa,Kingsmead,did not bat,-,-,-,,21,10.50,63.64
16,04/02/2018,South Africa,SuperSport Park,did not bat,-,-,-,,21,10.50,63.64
17,07/02/2018,South Africa,Newlands,did not bat,-,-,-,,21,10.50,63.64
18,10/02/2018,South Africa,Wanderers Stadium,not out,0*,0,-,,21,10.50,63.64
19,13/02/2018,South Africa,St George's Park,not out,2*,4,50.00,,23,11.50,62.16
20,16/02/2018,South Africa,SuperSport Park,did not bat,-,-,-,,23,11.50,62.16
21,12/07/2018,England,Trent Bridge,did not bat,-,-,-,,23,11.50,62.16
22,14/07/2018,England,Lord's,not out,8*,26,30.77,,31,15.50,49.21
23,17/07/2018,England,Headingley,did not bat,-,-,-,,31,15.50,49.21
24,18/09/2018,Hong Kong,Dubai International Cricket Stadium,not out,0*,0,-,,31,15.50,49.21
25,19/09/2018,Pakistan,Dubai International Cricket Stadium,did not bat,-,-,-,,31,15.50,49.21
26,21/09/2018,Bangladesh,Dubai International Cricket Stadium,did not bat,-,-,-,,31,15.50,49.21
27,23/09/2018,Pakistan,Dubai International Cricket Stadium,did not bat,-,-,-,,31,15.50,49.21
28,25/09/2018,Afghanistan,Dubai International Cricket Stadium,run out,9,11,81.82,,40,13.33,54.05
29,28/09/2018,Bangladesh,Dubai International Cricket Stadium,not out,5*,5,100.00,,45,15.00,56.96
30,24/10/2018,West Indies,Dr YS Rajasekhara Reddy Cricket Stadium,did not bat,-,-,-,,45,15.00,56.96
31,27/10/2018,West Indies,Maharashtra Cricket Association Stadium,not out,15*,21,71.43,,60,20.00,60.00
32,29/10/2018,West Indies,Brabourne Stadium,did not bat,-,-,-,,60,20.00,60.00
33,01/11/2018,West Indies,Greenfield International Stadium,did not bat,-,-,-,,60,20.00,60.00
34,12/01/2019,Australia,Sydney Cricket Ground,c U T Khawaja b P M Siddle,3,6,50.00,,63,15.75,59.43
35,15/01/2019,Australia,Adelaide Oval,did not bat,-,-,-,,63,15.75,59.43
36,23/01/2019,New Zealand,McLean Park,did not bat,-,-,-,,63,15.75,59.43
37,26/01/2019,New Zealand,Bay Oval,did not bat,-,-,-,,63,15.75,59.43
38,28/01/2019,New Zealand,Bay Oval,did not bat,-,-,-,,63,15.75,59.43
39,31/01/2019,New Zealand,Seddon Park,c C de Grandhomme b T D Astle,15,33,45.45,,78,15.60,56.12
40,02/03/2019,Australia,Rajiv Gandhi International Stadium,did not bat,-,-,-,,78,15.60,56.12
41,05/03/2019,Australia,Vidarbha Cricket Association Stadium,b P J Cummins,3,3,100.00,,81,13.50,57.04
42,08/03/2019,Australia,JSCA International Stadium Complex,c A J Finch b P J Cummins,10,16,62.50,,91,13.00,57.59
43,10/03/2019,Australia,Punjab Cricket Association IS Bindra Stadium,not out,1*,1,100.00,,92,13.14,57.86
44,13/03/2019,Australia,Arun Jaitley Stadium,b M P Stoinis,8,12,66.67,,100,12.50,58.48
45,05/06/2019,South Africa,The Rose Bowl,did not bat,-,-,-,,100,12.50,58.48
46,09/06/2019,Australia,Kennington Oval,did not bat,-,-,-,,100,12.50,58.48
47,16/06/2019,Pakistan,Old Trafford,did not bat,-,-,-,,100,12.50,58.48
48,22/06/2019,Afghanistan,The Rose Bowl,not out,1*,1,100.00,,101,12.63,58.72
49,27/06/2019,West Indies,Old Trafford,not out,0*,1,0.00,,101,12.63,58.38
50,30/06/2019,England,Edgbaston,did not bat,-,-,-,,101,12.63,58.38
51,06/07/2019,Sri Lanka,Headingley,did not bat,-,-,-,,101,12.63,58.38
52,08/08/2019,West Indies,Providence Stadium,did not bat,-,-,-,,101,12.63,58.38
53,11/08/2019,West Indies,Queen's Park Oval,did not bat,-,-,-,,101,12.63,58.38
No. of Innings Played = 20,No. of Innings Played = 20,No. of Innings Played = 20,No. of Innings Played = 20,No. of Innings Played = 20,No. of Innings Played = 20,No. of Innings Played = 20,No. of Innings Played = 20,No. of Innings Played = 20,No. of Innings Played = 20,,
