0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arnos Vale Ground,10.0,2,34,1,0,1/34,34.00,60.00,3.40
"Cricket, Skating & Curling Club",48.4,3,221,7,0,2/26,31.57,41.71,4.54
Gaddafi Stadium,6.0,1,42,0,0,0/42,,,7.00
Kensington Oval,6.0,2,15,0,0,0/15,,,2.50
M Chinnaswamy Stadium,6.0,1,37,0,0,0/37,,,6.17
MA Chidambaram Stadium,10.0,2,50,1,0,1/50,50.00,60.00,5.00
National Stadium (Karachi),7.2,0,50,0,0,0/50,,,6.82
Niaz Stadium,8.0,1,23,0,0,0/23,,,2.88
Queen's Park Oval,14.5,2,50,3,0,3/23,16.67,29.67,3.37
R Premadasa Stadium,23.0,1,129,1,0,1/35,129.00,138.00,5.61
Sharjah Cricket Stadium,18.0,1,93,3,0,3/50,31.00,36.00,5.17
Sinhalese Sports Club Ground,23.4,1,124,7,1,4/43,17.71,20.29,5.24
Wankhede Stadium,7.0,1,22,2,0,2/22,11.00,21.00,3.14
Overall (13),188.3,18,890,25,1,4/43,35.60,45.24,4.72
